title,difficulty,sport,length,time,climb,minmax,technique,fitness,ID
['Herbst im Valle Maggia - Etappe 3 - Die Ziegenmauer am Pizzo Bombögn'],['medium'],['Hiking'],10.15km,04:15h,830hm,"1,377 - 2,012m",rating-3,rating-4,154414
['Valle Cannobina'],[],['Cycling'],74.12km,08:19h,"1,409hm",195 - 975m,rating-,rating-0,172477
['Avegno-Broglio'],[],['Cycling'],27.59km,03:03h,593hm,291 - 718m,rating-,rating-0,172487
['Schleifenroute CH / Lugano - Tesserete / Wanderung 1'],[],['Hiking'],11.53km,03:37h,468hm,326 - 693m,rating-,rating-0,63032
['Sentiero Cristallina - Etappe 1: Bignasco - San Carlo'],['difficult'],['long-distance walking trail'],12.73km,04:00h,650hm,440 - 942m,rating-3,rating-5,100093
['Sass Malt Ristoro'],['medium'],['Hiking'],9.43km,04:13h,"1,048hm","395 - 1,425m",rating-3,rating-4,406899
['Locarno-Forca di Dunzio'],[],['Cycling'],19.76km,02:00h,487hm,201 - 612m,rating-,rating-0,172481
['Capanna Gorda'],['medium'],['Snowshoe'],14.62km,04:21h,717hm,"1,190 - 1,804m",rating-4,rating-5,971625
['Auf den Spuren des Herrn Geiser'],['easy'],['Thematic route'],6.63km,02:45h,433hm,"679 - 1,026m",rating-,rating-2,110091
['Vetta Monte Generoso - Roncapiano - Muggio'],['medium'],['Hiking'],5.7km,03:00h,346hm,"634 - 1,627m",rating-3,rating-3,40704
['Rundtour von der St. Gotthard-Passhöhe zum Stausee Lucendro'],['medium'],['Hiking'],13.81km,05:00h,652hm,"2,012 - 2,534m",rating-,rating-4,126671
['Sentiero Cristallina - Etappe 2: San Carlo - Capanna Cristallina'],['difficult'],['long-distance walking trail'],12.67km,05:30h,"1,670hm","939 - 2,571m",rating-3,rating-5,100092
['Tenero-Mergoscia'],[],['Cycling'],8.56km,01:18h,821hm,217 - 892m,rating-,rating-0,172489
['Locarno-Valle Onsernone'],[],['Cycling'],29.08km,06:02h,"1,554hm","202 - 1,157m",rating-,rating-0,172480
['Herbst im Valle Maggia - Etappe 2 - Zur Bergkirche von Mario Botta'],['medium'],['Hiking'],9.69km,04:00h,800hm,"1,170 - 2,079m",rating-3,rating-4,154417
['Lago Ritom'],[],['Hiking'],8.7km,01:30h,181hm,"1,781 - 1,930m",rating-1,rating-2,6843
['Alpe di Neggia Bike - präsentiert von supertrail.guide'],['difficult'],['Mountainbike'],23.1km,-,"1,372hm","196 - 1,387m",rating-4,rating-6,300532
['Schleifenroute CH / Gotthardpass - Andermatt / Wanderung 2'],['difficult'],['Hiking'],11.83km,03:22h,76hm,"1,431 - 2,111m",rating-,rating-5,62439
['Bignasco-Fusio'],[],['Cycling'],17.39km,04:10h,885hm,"438 - 1,288m",rating-,rating-0,172446
['Herbst im Valle Maggia - Etappe 1 - Coglio-Coglio'],['medium'],['Hiking'],6.92km,02:30h,300hm,341 - 533m,rating-3,rating-2,154416
['Losone-Porera'],[],['Cycling'],10.4km,02:39h,874hm,"231 - 1,105m",rating-,rating-0,172475
['Drei Seen Wanderung'],['medium'],['Hiking'],10.6km,04:00h,550hm,"1,717 - 2,077m",rating-3,rating-3,58565
['Locarno-Val Resa'],[],['Cycling'],9.45km,02:28h,719hm,203 - 809m,rating-,rating-0,172474
['Rundtour von der St. Gotthard-Passhöhe zum Stausee Lucendro'],['medium'],['Hiking'],13.81km,05:00h,652hm,"2,012 - 2,534m",rating-,rating-4,126671
['Herbst im Valle Maggia - Etappe 1 - Coglio-Coglio'],['medium'],['Hiking'],6.92km,02:30h,300hm,341 - 533m,rating-3,rating-2,154416
['Riazzino-Monti Motti'],[],['Cycling'],13.33km,03:12h,987hm,"201 - 1,087m",rating-,rating-0,172485
