title,difficulty,sport,length,time,climb,minmax,technique,fitness,ID
['Lenk - Schadauli - Reka - Lenk'],['easy'],['Winter hiking'],5.34km,01:20h,62hm,"1,028 - 1,088m",rating-1,rating-2,908578
['Nods Trail - Nods'],['medium'],['Snowshoe'],6.19km,02:40h,310hm,"929 - 1,273m",rating-3,rating-3,49952
"['Alpenblumenweg Leiterli, Betelberg']",['easy'],['Thematic route'],1.38km,00:26h,55hm,"1,946 - 2,001m",rating-,rating-2,340189
['Gipfeltour: Suld-Rengglipass-Morgenberghorn-Brunni-Suld'],['difficult'],['Hiking'],9.38km,07:00h,"1,134hm","1,084 - 2,212m",rating-4,rating-5,1000790
['Hügelwanderung über den Rämsigummen'],['medium'],['Hiking'],14.5km,04:40h,690hm,"729 - 1,300m",rating-3,rating-4,56854
['Montagne du Droit - Erlebnis Sonnen(energie)berg'],['medium'],['Hiking'],14.26km,03:45h,290hm,"887 - 1,290m",rating-2,rating-3,162745
['WEN-DW - First - Bachalpsee - Fernandeshitta - Bussalp'],['easy'],['Hiking'],9.29km,03:12h,325hm,"1,796 - 2,404m",rating-,rating-2,563583
['First - Bachalpsee - First'],['easy'],['Hiking'],5.88km,01:48h,188hm,"2,164 - 2,280m",rating-1,rating-2,306710
['Pure Natur'],['medium'],['Cycling'],31.53km,02:50h,617hm,416 - 903m,rating-2,rating-3,682833
['Auf den Spuren von Emmentaler Dichtern'],['easy'],['Hiking'],9.17km,02:20h,140hm,582 - 838m,rating-1,rating-2,508355
['Von Grindelwald First zum Bachsee'],['easy'],['Hiking'],6.23km,02:00h,192hm,"2,164 - 2,280m",rating-2,rating-2,270365
['Grimselpass'],['medium'],['Racing'],38.59km,02:48h,"1,541hm","626 - 2,164m",rating-2,rating-4,374711
['Best of Bernese Oberland  by Private Selection Tours'],['medium'],['Cycling'],142.27km,14:00h,"2,730hm","557 - 2,062m",rating-3,rating-4,303365
['Grindelwald - Weidli - Abbachfall - Weidli Nr. 104'],['easy'],['Hiking'],2.79km,00:55h,230hm,"1,028 - 1,257m",rating-2,rating-2,991007
['Bergerlebnis Bunderchrinde'],['difficult'],['Hiking'],15.73km,06:30h,"1,300hm","1,174 - 2,386m",rating-5,rating-5,50392
['«Panoramaweg» Männlichen - Kleine Scheidegg Nr. 33'],['easy'],['Hiking'],4.63km,01:14h,-,"2,061 - 2,222m",rating-2,rating-2,131907
['Von Turbach via Giferspitz nach Wasserngrat'],['difficult'],['Hiking'],10.5km,05:15h,"1,500hm","1,330 - 2,541m",rating-4,rating-5,597407
['WEN-WIW - Mürren'],[],['Winter hiking'],6.27km,01:44h,167hm,"1,492 - 1,657m",rating-,rating-0,641941
['Lauenen - Tossenstand (1917 M.ü.M)'],['medium'],['Ski tour'],3.39km,01:45h,680hm,"1,237 - 1,917m",rating-3,rating-3,911345
['Rüeggers Trail (Sigriswil)'],['easy'],['Snowshoe'],4.98km,02:45h,260hm,"1,078 - 1,326m",rating-2,rating-2,93350
['Männlichen - Kleine Scheidegg | Panoramaweg'],['easy'],['Hiking'],4.43km,01:16h,-,"2,061 - 2,222m",rating-1,rating-2,315062
['First - Schreckfeld - Bort (Nr. 53/55)'],['medium'],['Sledge'],4.61km,00:20h,3hm,"1,560 - 2,166m",rating-3,rating-2,518270
['Hinteres Lauterbrunnental'],['medium'],['Hiking'],15.87km,07:15h,"1,345hm","909 - 2,146m",rating-4,rating-4,110613
['Burgenweg Zweisimmen (Rundwanderung)'],['easy'],['Thematic route'],6.85km,02:00h,147hm,"918 - 1,007m",rating-2,rating-2,131683
['Bussalp - Rasthysi - Bort (Nr. 56)'],['medium'],['Winter hiking'],6.82km,02:00h,141hm,"1,552 - 1,799m",rating-3,rating-3,289450
['Trachselwald'],['easy'],['Hiking'],15.29km,04:00h,477hm,582 - 780m,rating-2,rating-2,110805
['Lauenen - Arpelistock (3036 M.ü.M)'],['difficult'],['Ski tour'],11.43km,04:50h,"1,822hm","1,238 - 3,036m",rating-5,rating-5,917930
['Veloweg Zweisimmen - Spiez'],['easy'],['Cycling'],39.35km,02:55h,218hm,564 - 940m,rating-1,rating-2,707149
['Winterwanderweg Leiterli - Stoss'],['easy'],['Winter hiking'],2.97km,01:00h,7hm,"1,633 - 1,942m",rating-2,rating-2,432085
['«Eiger Trail» Eigergletscher - Alpiglen Nr. 36'],['medium'],['Hiking'],6.14km,02:05h,78hm,"1,615 - 2,346m",rating-2,rating-3,131887
['Durch Felder und Wälder am Bucheggberg'],['medium'],['Hiking'],18.25km,04:30h,409hm,445 - 576m,rating-2,rating-4,49854
['Auf dem alten Schwefelbergweg'],['medium'],['Hiking'],10.78km,03:40h,857hm,"894 - 1,586m",rating-2,rating-3,49425
['Zu einem der schönsten Amtssitze im Kanton Bern'],['easy'],['Hiking'],10.18km,02:25h,150hm,533 - 784m,rating-1,rating-2,50214
['SNOOC - Schlittenbahn Saanersloch'],['easy'],['Sledge'],4.11km,00:12h,-,"1,273 - 1,940m",rating-2,rating-2,979140
['Globi-Bergweg Engstligenalp'],['medium'],['Thematic route'],4.87km,02:00h,100hm,"1,937 - 2,011m",rating-3,rating-2,505584
['Schneezauber im Saanenland'],['medium'],['Winter hiking'],7.15km,02:10h,159hm,"1,052 - 1,347m",rating-2,rating-3,49026
['Simmentaler Hausweg (Terrassenweg)'],['difficult'],['Thematic route'],20.21km,06:00h,"1,100hm","682 - 1,059m",rating-3,rating-5,58844
['Auf den Berg der Berge (Niesen)'],['difficult'],['Hiking'],11.06km,05:25h,"1,780hm","669 - 2,332m",rating-4,rating-5,58127
['Bütschelegg - Weitsichten im Süden von Bern'],['medium'],['Hiking'],11.95km,03:15h,370hm,"742 - 1,055m",rating-2,rating-3,388152
['Nachtschlittel-Highlight Bussalp (Nr. 57)'],['medium'],['Sledge'],5.38km,00:30h,-,"1,241 - 1,801m",rating-3,rating-2,522368
"['Rund um den Thunersee, Därligen - Spiez']",['medium'],['Hiking'],16.54km,05:15h,500hm,"558 - 1,067m",rating-2,rating-4,159622
['WEN-HDW - Rundweg Sud'],['medium'],['Hiking'],6.67km,02:18h,267hm,"1,222 - 1,485m",rating-2,rating-3,109622
['Rund um Bern - rund um den Moossee'],['easy'],['Hiking'],6.47km,01:40h,90hm,521 - 571m,rating-1,rating-2,508339
['Veloweg Lenk - Simmenfälle'],['easy'],['Cycling'],9.68km,00:40h,41hm,"1,064 - 1,105m",rating-1,rating-1,1034393
['Hängebrückentour Sigriswil'],['easy'],['Cycling'],12.85km,01:23h,280hm,558 - 798m,rating-1,rating-2,133922
['Zu Gast im Berner Jura'],['medium'],['Hiking'],12.63km,04:30h,859hm,"529 - 1,293m",rating-2,rating-4,130679
['Zur weiten Alpensicht'],['medium'],['Hiking'],12.51km,03:45h,659hm,"677 - 1,104m",rating-2,rating-3,49183
['Grimselpass'],['medium'],['Racing'],38.59km,02:48h,"1,541hm","626 - 2,164m",rating-2,rating-4,374711
['Golitschenpass'],['difficult'],['Hiking'],12.05km,05:30h,"1,008hm","1,080 - 2,179m",rating-5,rating-5,709676
['Der Talweg im Diemtigtal - Ein Erlebnis'],['medium'],['Hiking'],15.85km,04:30h,900hm,"670 - 1,227m",rating-2,rating-4,58128
['Unesco-Themenweg: First - Grosse Scheidegg - Oberer Lauchbühl U1'],[],['Thematic route'],8.93km,02:40h,156hm,"1,756 - 2,181m",rating-,rating-0,1000662
['Rüwlispass – grüne Verbindung ins Saanenland'],['medium'],['Hiking'],14.2km,04:50h,850hm,"989 - 1,719m",rating-3,rating-4,50429
['Panoramaweg Kleine Scheidegg'],[],['Hiking'],11.96km,03:29h,12hm,"1,282 - 2,238m",rating-,rating-0,358900
['Drei-Seen-Weg: Biel - La Neuveville'],['medium'],['Pilgrimage'],15.99km,04:25h,192hm,432 - 531m,rating-,rating-3,156781
['Eiger Ultra Trail E16 – Genuss Trail Nr. 11'],['easy'],['Trailrunning'],16.76km,03:20h,753hm,"1,034 - 1,646m",rating-2,rating-2,183325
['Vom Schattenhang zur alpinen Sonnenterrasse'],['medium'],['Hiking'],9.33km,04:00h,"1,000hm","893 - 1,609m",rating-3,rating-4,70033
['Lauenen - Chrinepass - Wispile'],['difficult'],['Snowshoe'],7.64km,04:00h,719hm,"1,238 - 1,938m",rating-5,rating-5,131734
['Winterwanderweg Wiriehorn'],['easy'],['Winter hiking'],6.26km,02:15h,5hm,"984 - 1,417m",rating-2,rating-2,132567
['«Eiger Trail» Eigergletscher - Alpiglen Nr. 36'],['medium'],['Hiking'],6.14km,02:05h,78hm,"1,615 - 2,346m",rating-2,rating-3,131887
['Felsenburg-Blausee'],['easy'],['Hiking'],7.75km,02:15h,35hm,"889 - 1,206m",rating-2,rating-2,744926
['Wengen - In Gassen - Männlichen'],['medium'],['Hiking'],5.99km,02:40h,950hm,"1,275 - 2,224m",rating-2,rating-3,315538
['Heiteres Auf und Ab im Kiental'],['medium'],['Hiking'],8.71km,03:00h,540hm,"1,201 - 1,511m",rating-3,rating-2,508336
['Aus Berns Kornkammer ins Önz-Tal'],['medium'],['Hiking'],15.07km,03:40h,347hm,473 - 603m,rating-2,rating-3,49122
['Bütschelegg - Weitsichten im Süden von Bern'],['medium'],['Hiking'],11.95km,03:15h,370hm,"742 - 1,055m",rating-2,rating-3,388152
['Über die Falkenfluh'],['medium'],['Hiking'],13.26km,04:00h,420hm,"605 - 1,197m",rating-3,rating-3,276266
['Grütschalp - Winteregg - Mürren (1h30)'],['easy'],['Hiking'],4.44km,01:30h,150hm,"1,490 - 1,650m",rating-1,rating-2,749188
['Panoramaweg mit Gletschersicht'],['medium'],['Hiking'],5.59km,01:35h,181hm,"1,954 - 2,163m",rating-3,rating-2,48960
['Feutersoey - Tuxberg - Schneeweid - Hindere Walig'],['easy'],['Snowshoe'],3.99km,02:05h,577hm,"1,130 - 1,706m",rating-2,rating-2,944240
['Geopfad Wiriehorn'],['medium'],['Thematic route'],9.19km,03:30h,622hm,"1,410 - 2,032m",rating-2,rating-3,296988
['Winterwanderweg Chrindi - Oberbärgli - Chrindi (Stockhorn)'],['medium'],['Winter hiking'],2.76km,01:10h,200hm,"1,616 - 1,787m",rating-2,rating-3,97940
['Das Guggershorn – ein klassisches Ausflugsziel'],['medium'],['Hiking'],5.09km,02:00h,400hm,"959 - 1,295m",rating-3,rating-2,508350
['Blick über die Wipfel hinweg zu den Gipfeln'],['easy'],['Hiking'],8.93km,02:30h,340hm,531 - 782m,rating-2,rating-2,48804
['Käseweg'],['easy'],['Hiking'],2km,00:30h,310hm,"1,573 - 1,891m",rating-1,rating-1,3367
['Karrenfelder und Tümpel'],['medium'],['Hiking'],14.25km,05:10h,950hm,"1,116 - 1,871m",rating-4,rating-4,62314
['Höhenwanderung über den Churzenberg'],['medium'],['Hiking'],14.56km,04:45h,630hm,"605 - 1,190m",rating-2,rating-4,49186
['Herzschlaufe Burgdorf West #899'],['medium'],['Cycling'],42.89km,03:25h,646hm,536 - 935m,rating-1,rating-3,1002736
['Strandweg Spiez-Faulensee'],['easy'],['Hiking'],2.33km,00:40h,2hm,558 - 564m,rating-1,rating-1,1025098
['WEN-DW - Marmottenwandeling met GrindelwaldBus'],['easy'],['Hiking'],13.46km,04:19h,422hm,"1,560 - 2,280m",rating-,rating-2,573676
['Höhenwanderung rund um den Liechtguetgraben'],['medium'],['Hiking'],7.97km,02:35h,430hm,"747 - 1,033m",rating-2,rating-3,48806
['Durch Auenwälder zu einem imposanten Schloss'],['easy'],['Hiking'],10.43km,02:30h,110hm,482 - 694m,rating-2,rating-2,48769
['Aarwangen - Solothurn'],['easy'],['Cycling'],21.76km,01:30h,50hm,415 - 444m,rating-1,rating-1,1042429
['Gletscherpracht und Eigernordwand zwischen First und Bort'],['medium'],['Winter hiking'],8.66km,03:20h,180hm,"1,560 - 2,276m",rating-4,rating-4,51346
['Wengen - Allmend - Mettlenalp - Biglenalp - Wengernalp'],['medium'],['Hiking'],6.99km,02:24h,609hm,"1,275 - 1,884m",rating-2,rating-3,131462
['Niederhorn - Wanderung mit traumhaften Aussichten'],['medium'],['Hiking'],5.09km,02:10h,5hm,"1,165 - 1,940m",rating-3,rating-2,114230
['Geopfad Wiriehorn'],['medium'],['Thematic route'],9.19km,03:30h,622hm,"1,410 - 2,032m",rating-2,rating-3,296988
['Auf dem Eiger Trail nach Grindelwald'],[],['Hiking'],13.74km,08:35h,243hm,"1,003 - 2,341m",rating-,rating-0,358910
['Bellelay Trail (Sur Montbautier)'],['medium'],['Snowshoe'],9.05km,03:20h,260hm,"924 - 1,159m",rating-3,rating-3,49855
['Bussalp - Bort Nr. 13'],['medium'],['Hiking'],7.44km,02:10h,135hm,"1,543 - 1,803m",rating-2,rating-3,131885
['Flussidyllen und Kulturschätze'],['easy'],['Hiking'],7.5km,01:50h,70hm,400 - 437m,rating-1,rating-2,49037
['Grimmialp-Rundweg'],['easy'],['Winter hiking'],3.83km,01:30h,100hm,"1,163 - 1,236m",rating-2,rating-1,49169
['Einzelhöfe und Blumenzier am Wanderweg'],['medium'],['Hiking'],10.41km,03:00h,470hm,577 - 921m,rating-2,rating-3,49184
['Der Suze entlang durch das Vallon de St-Imier'],['medium'],['Hiking'],16.26km,04:00h,213hm,650 - 809m,rating-2,rating-3,49280
['Trailsummit Rotstock T5'],['difficult'],['Trailrunning'],13.15km,03:29h,"1,802hm","977 - 2,663m",rating-4,rating-5,309955
['Goldtoni - Alpenbogen A048 Trübsee-Meiringen'],['medium'],['long-distance walking trail'],34.2km,10:44h,"1,858hm","608 - 2,650m",rating-3,rating-3,215754
['Entlang des Ober Frittenbachgrabens'],['medium'],['Hiking'],10.15km,03:45h,697hm,"675 - 1,188m",rating-2,rating-4,51530
['Grindelwald - Abbachfall - Bussalp'],['medium'],['Hiking'],5.66km,02:27h,774hm,"1,028 - 1,801m",rating-2,rating-3,131467
['Brienz-Planalp'],['easy'],['Hiking'],6.25km,02:42h,832hm,"567 - 1,398m",rating-1,rating-2,293157
['Leiterhorn Trail'],['easy'],['Snowshoe'],5.17km,01:30h,262hm,"1,275 - 1,523m",rating-,rating-2,131875
['Sherlock Holmes'],['easy'],['Hiking'],6.46km,02:30h,200hm,595 - 975m,rating-2,rating-2,276172
['Sommerwanderung am Brienzersee'],['medium'],['Hiking'],7.98km,02:50h,110hm,"563 - 1,062m",rating-3,rating-2,109937
['Aellfluh-Runde Nr. 3'],['medium'],['Trailrunning'],8.26km,01:51h,552hm,"1,039 - 1,590m",rating-2,rating-3,309480
['Wispile - Chrine - Gsteig'],['easy'],['Hiking'],8.89km,02:45h,21hm,"1,171 - 1,916m",rating-2,rating-2,131611
['Walk to Grindelwald'],['difficult'],['Hiking'],27.76km,08:00h,"1,676hm","600 - 1,962m",rating-2,rating-5,219503
['Zum wunderbaren Seebergsee'],['difficult'],['Hiking'],15.51km,06:15h,"1,400hm","788 - 2,065m",rating-4,rating-5,51573
['Wengen - Allmend - Mettlenalp - Biglenalp - Wengernalp'],['medium'],['Hiking'],6.99km,02:24h,609hm,"1,275 - 1,884m",rating-2,rating-3,131462
['Durch den Forst ins wehrhafte Laupen'],['easy'],['Hiking'],12.92km,03:15h,307hm,489 - 686m,rating-1,rating-2,49260
['WEN-WEX - Schwarzwaldalp - Rosenlaui'],['easy'],['Hiking'],8.03km,02:34h,331hm,"1,302 - 1,537m",rating-,rating-2,563593
['Der Moron – ein Höhepunkt im dreifachen Sinn'],['medium'],['Hiking'],17.94km,05:10h,670hm,"525 - 1,329m",rating-2,rating-4,162747
['Schlittelweg Tschentenalp - Adelboden'],['medium'],['Sledge'],6.46km,01:10h,1hm,"1,350 - 1,941m",rating-2,rating-3,97598
['Lauenensee Rundwanderung'],['easy'],['Hiking'],3.1km,00:45h,23hm,"1,377 - 1,401m",rating-1,rating-2,131619
['WEN-WIW  - Hunnenfluh - Leiterhorn'],[],['Winter hiking'],4.14km,01:30h,271hm,"1,254 - 1,525m",rating-,rating-0,518298
['Sparenmoos - Site Alp - Sparenmoos'],['easy'],['Winter hiking'],2.95km,01:00h,116hm,"1,571 - 1,660m",rating-,rating-2,532165
['Zum Alpengarten auf der Schynigen Platte'],['medium'],['Hiking'],7.37km,04:10h,"1,350hm","651 - 1,975m",rating-3,rating-4,51214
['Höhenwanderung im Angesicht des Wetterhorns'],['easy'],['Hiking'],5.4km,01:40h,74hm,"1,934 - 2,166m",rating-2,rating-1,162912
['Wistätthore (2362 m ü. M.)'],['medium'],['Ski tour'],15.17km,04:05h,"1,366hm","993 - 2,359m",rating-1,rating-4,940747
['Grindelwald - Bort Nr. 15'],['easy'],['Hiking'],3.66km,01:15h,529hm,"1,034 - 1,561m",rating-2,rating-2,593367
['First - Schwarzhorn - First'],['medium'],['Hiking'],8.26km,05:45h,935hm,"2,079 - 2,927m",rating-4,rating-4,131469
['Liebliche Hügellandschaft Mänziwilegg'],['medium'],['Hiking'],11.82km,03:35h,410hm,582 - 934m,rating-2,rating-3,289470
['Heuberg Oeschinensee'],['medium'],['Hiking'],8.1km,03:00h,453hm,"1,583 - 1,987m",rating-4,rating-4,709666
