ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness,region
254788,1x Meringue und zurück,2 - medium,Cycling,69.18,05:27,962,687,1317.0,3,4,luzern-vierwaldstaettersee
208232,Marbachegg - Bumbach - Marbach,2 - medium,Hiking,14.32,04:02,184,856,1468.0,2,3,luzern-vierwaldstaettersee
599040,Gipfelrundweg,2 - medium,Hiking,6.85,02:20,488,1148,1557.0,3,4,luzern-vierwaldstaettersee
117068,Genusstour am Hochrhein,2 - medium,Cycling,37.71,02:30,54,300,351.0,2,3,luzern-vierwaldstaettersee
260873,Kräuterlehrpfad,2 - medium,Thematic route,8.2,02:30,227,1436,1594.0,2,3,luzern-vierwaldstaettersee
455699,Gottardo Bike - Full itinerary (3 stages),3 - difficult,Mountainbike,116.0,14:26,3443,291,2376.0,0,6,luzern-vierwaldstaettersee
312297,Moorbäerpfad Langis,1 - easy,Thematic route,5.82,01:35,100,1408,1475.0,1,2,luzern-vierwaldstaettersee
201195,Baldegg – Schloss Heidegg – Gelfingen,1 - easy,Hiking,6.52,01:49,136,469,570.0,0,2,luzern-vierwaldstaettersee
1040632,Schneeschuhtour auf dem Glaubenberg - ideal für Einsteiger,2 - medium,Snowshoe,12.69,04:05,532,1348,1738.0,1,3,luzern-vierwaldstaettersee
260870,Mehrtageswanderung von Pilatus Kulm über das Mittaggüpfi nach Sörenberg,3 - difficult,Hiking,43.12,18:38,2384,1020,2101.0,5,5,luzern-vierwaldstaettersee
69151,Rigi,2 - medium,Mountainbike,26.3,05:23,1464,443,1785.0,3,4,luzern-vierwaldstaettersee
222339,Alpenkranz 6. Etappe: Lidernenhütte - Rossstock -  Biel,3 - difficult,long-distance walking trail,7.53,03:20,729,1720,2456.0,5,4,luzern-vierwaldstaettersee
71124,Geologische Wanderung Roggenstock,2 - medium,Thematic route,9.28,03:15,500,1069,1568.0,2,4,luzern-vierwaldstaettersee
117053,Bad Zurzach - Hördnli - Zurziberg - Tegerfelden,1 - easy,Hiking,7.0,02:00,182,339,520.0,2,2,luzern-vierwaldstaettersee
658344,Weg der Schweiz: Etappe 1- Brunnen (Rütli)–Seelisberg,2 - medium,Hiking,3.1,01:13,362,436,798.0,3,3,luzern-vierwaldstaettersee
159057,Auf den Muotataler Hausberg,3 - difficult,Hiking,14.59,06:19,1575,626,2330.0,4,5,luzern-vierwaldstaettersee
257138,Bonistock Trail- Melchsee-Frutt,2 - medium,Snowshoe,9.04,03:27,272,1894,2166.0,3,3,luzern-vierwaldstaettersee
120908,Axporama und Klingnauer Stausee,1 - easy,Hiking,9.79,02:30,6,314,357.0,1,2,luzern-vierwaldstaettersee
177010,Stans - Rotzschlucht - Ennetmoos,1 - easy,Cycling,16.89,01:24,149,435,545.0,2,2,luzern-vierwaldstaettersee
98963,Bike-Tour Bärchi,3 - difficult,Mountainbike,25.82,03:19,598,433,891.0,5,4,luzern-vierwaldstaettersee
618974,Von Salbithütte via Salbitbrücke und Sustenjoch nach Voralphütte,3 - difficult,long-distance walking trail,15.1,07:45,1300,2090,2656.0,5,5,luzern-vierwaldstaettersee
265551,Stoos Nordic Walking gelb 1,2 - medium,Nordic Walking,10.2,02:33,368,1269,1550.0,4,3,luzern-vierwaldstaettersee
244029,Alpenkranz 32. Etappe: Sustenpass -Guferjoch- Sustlihütte,3 - difficult,long-distance walking trail,5.69,04:00,527,2171,2560.0,5,3,luzern-vierwaldstaettersee
176901,Drei-Pässe-Rundfahrt (Pragel-Sattelegg-Ibergeregg),3 - difficult,Racing,121.94,07:47,2507,409,1550.0,3,6,luzern-vierwaldstaettersee
83624,Rundwanderung über Gibelstöcke und Seewlialp,2 - medium,Hiking,7.96,03:08,284,596,1813.0,2,3,luzern-vierwaldstaettersee
167114,Aaschlucht E-Biketour,3 - difficult,Cycling,10.25,01:35,466,567,1027.0,1,5,luzern-vierwaldstaettersee
117059,Rund um den Belchen,2 - medium,Hiking,12.45,03:30,321,346,601.0,2,3,luzern-vierwaldstaettersee
7629,Halbtagestour Melchsee-Frutt - Bonistock - Bettenalp - Melchsee-Frutt,0 - no rating,Hiking,14.0,02:30,808,1744,2147.0,3,3,luzern-vierwaldstaettersee
984950,Schlittelweg Rotenflue - Rätigs,2 - medium,Sledge,4.46,00:15,2,1046,1571.0,3,3,luzern-vierwaldstaettersee
257151,Obwaldner Höhenweg: Etappe 2,3 - difficult,Hiking,18.68,06:03,1019,1443,2063.0,3,5,luzern-vierwaldstaettersee
172179,4-Seen Biketour in Engelberg,2 - medium,Mountainbike,53.07,06:30,1422,445,2207.0,3,3,luzern-vierwaldstaettersee
313097,Chärwaldräuber,1 - easy,Thematic route,5.16,01:22,29,564,593.0,1,1,luzern-vierwaldstaettersee
129675,Willisau - Menzberg - Ostergau,2 - medium,Cycling,27.02,02:30,601,551,1023.0,3,3,luzern-vierwaldstaettersee
560205,Vitaparcours Alpnach,0 - no rating,Running,2.02,00:19,18,444,462.0,0,0,luzern-vierwaldstaettersee
559127,Fünf-Weiher Wanderung,1 - easy,Hiking,12.98,03:22,133,396,475.0,0,2,luzern-vierwaldstaettersee
120847,Aussichten und Alpenzeiger,3 - difficult,Cycling,92.06,07:30,1857,327,768.0,2,6,luzern-vierwaldstaettersee
310603,Naturena Sinnespfad,1 - easy,Thematic route,2.85,00:45,46,390,435.0,1,1,luzern-vierwaldstaettersee
98899,Bike-Tour 406: Urner Oberland-Bike,3 - difficult,Mountainbike,44.84,05:29,1151,521,1440.0,1,5,luzern-vierwaldstaettersee
257153,Vier-Seen-Wanderung,2 - medium,Hiking,14.52,04:35,518,1764,2209.0,0,3,luzern-vierwaldstaettersee
368309,Weg der Visionen,1 - easy,Thematic route,3.4,01:00,6,487,730.0,1,1,luzern-vierwaldstaettersee
159609,RadArena / St.Gotthard: Furka - Nufenen - Gotthard,3 - difficult,Racing,95.47,07:20,3041,1133,2479.0,0,6,luzern-vierwaldstaettersee
503825,Glatten (2504 m.ü.M.),2 - medium,Ski tour,11.52,04:15,1100,1155,2504.0,3,3,luzern-vierwaldstaettersee
130024,Maderanertal Bike - 412 SchweizMobil,2 - medium,Mountainbike,26.57,03:30,900,522,1350.0,4,4,luzern-vierwaldstaettersee
224300,Alpenkranz 11. Etappe: Haldi - Bälmeten - Seewlisee,2 - medium,long-distance walking trail,11.2,04:55,1233,1348,2413.0,3,4,luzern-vierwaldstaettersee
250447,Schongau - Horben - Schongau,2 - medium,Hiking,17.6,04:39,188,743,858.0,0,3,luzern-vierwaldstaettersee
165229,Schneeschuhtrail 877: Hospental,1 - easy,Snowshoe,3.66,01:17,87,1439,1525.0,1,2,luzern-vierwaldstaettersee
229125,WanderWunder Schwyz: Rundwanderung um den grossen Mythen,2 - medium,Hiking,6.38,02:11,131,1053,1571.0,3,3,luzern-vierwaldstaettersee
167801,Von der Staffelegg zur Salhöhe,1 - easy,Hiking,8.21,03:00,409,611,865.0,2,2,luzern-vierwaldstaettersee
72195,Rundweg um einen der grössten Golfplätze Europas,1 - easy,Hiking,5.86,01:41,121,1429,1541.0,2,1,luzern-vierwaldstaettersee
158669,Alpchäs-Weg mit Chäs(S)pass,3 - difficult,Thematic route,9.4,02:58,344,1293,1551.0,0,5,luzern-vierwaldstaettersee
98966,Bike-Tour 412: Maderanertal,2 - medium,Mountainbike,27.25,04:19,1122,522,1359.0,3,4,luzern-vierwaldstaettersee
120808,Historische Altstädte am Hochrhein,3 - difficult,Cycling,69.34,05:15,115,268,374.0,2,5,luzern-vierwaldstaettersee
245406,Alpenkranz 15. Etappe: Hüfihütte - Düssialp - Hinterbalm,3 - difficult,long-distance walking trail,4.67,02:00,208,1814,2336.0,5,4,luzern-vierwaldstaettersee
98970,Biketour Maighelspass,3 - difficult,Mountainbike,39.19,05:07,1554,1436,2422.0,5,6,luzern-vierwaldstaettersee
156788,Himmlische Pfade: Tal-Variante Flüeli/Ranft - Engelberg,3 - difficult,Pilgrimage,39.22,11:05,992,455,1017.0,0,6,luzern-vierwaldstaettersee
49359,Im wilden Westen von Luzern,2 - medium,Hiking,16.66,05:45,690,882,1926.0,3,4,luzern-vierwaldstaettersee
95923,Muotathal - Rundroute Fugglen,1 - easy,Snowshoe,2.06,01:00,41,631,670.0,0,2,luzern-vierwaldstaettersee
301437,Wynental-Route: Von Menziken nach Aarau,1 - easy,Cycling,24.85,01:37,2,381,547.0,2,2,luzern-vierwaldstaettersee
324723,Rigi Tell Weg,2 - medium,Hiking,8.49,03:00,49,448,1484.0,2,3,luzern-vierwaldstaettersee
70869,Schwyzer Höhenweg 1. Etappe Küssnacht – Rigi,3 - difficult,Hiking,8.26,03:45,1167,432,1597.0,3,5,luzern-vierwaldstaettersee
120823,Rheinfelder Wellnesstour,3 - difficult,Cycling,59.7,03:30,413,268,533.0,2,5,luzern-vierwaldstaettersee
85179,Hotel Klausenpasshöhe - Balmergrätli - Ruosalper Chulm - Balm,2 - medium,Hiking,8.13,02:55,490,1763,2254.0,3,2,luzern-vierwaldstaettersee
117043,Lengnauer Sagen- und Geschichtenweg,1 - easy,Thematic route,11.85,03:10,186,410,596.0,2,2,luzern-vierwaldstaettersee
260836,Gigenstafel,2 - medium,Hiking,6.58,02:30,462,1437,1899.0,2,3,luzern-vierwaldstaettersee
504694,Spirstock,2 - medium,Hiking,13.85,04:30,917,850,1766.0,2,4,luzern-vierwaldstaettersee
262257,Schneeschuhtrail Heiligkreuz - Kleine First - First,1 - easy,Snowshoe,2.37,01:10,301,1130,1432.0,0,2,luzern-vierwaldstaettersee
563648,Schlittelweg Rigi Burggeist-Gschwänd,2 - medium,Sledge,3.84,00:30,0,1011,1549.0,0,3,luzern-vierwaldstaettersee
178093,Herzschlaufe Napf (SchweizMobil Route 399),2 - medium,Cycling,150.51,12:50,3583,554,1210.0,2,4,luzern-vierwaldstaettersee
135599,Urner Alpen,0 - no rating,High tour,106.32,36:21,6249,771,3498.0,0,0,luzern-vierwaldstaettersee
93278,Rigi - Weg der Naturschätze,2 - medium,Thematic route,5.74,02:30,94,1063,1487.0,3,3,luzern-vierwaldstaettersee
211619,Zwergenweg auf dem Sonnenberg,1 - easy,Thematic route,2.64,00:53,121,695,785.0,0,1,luzern-vierwaldstaettersee
98898,Bike-Tour 405 Erstfeldertal-BIke,2 - medium,Mountainbike,14.57,02:46,663,463,1088.0,3,3,luzern-vierwaldstaettersee
552497,Grosser Melchaa-Weg Sarnen - Stöckalp,2 - medium,Hiking,14.45,04:29,729,473,1073.0,1,4,luzern-vierwaldstaettersee
187868,Holzskulpturenweg Unteriberg,1 - easy,Thematic route,5.8,01:53,265,921,1186.0,2,2,luzern-vierwaldstaettersee
69928,Lopper Trail,2 - medium,Mountainbike,12.5,02:34,637,429,900.0,3,3,luzern-vierwaldstaettersee
171513,"""Schiberg (2044 m.ü.M)""",2 - medium,Ski tour,12.53,03:45,1110,898,2038.0,3,1,luzern-vierwaldstaettersee
157624,BUIRÄBÄHNLI SAFARI,3 - difficult,Thematic route,46.09,17:27,3737,511,1952.0,4,5,luzern-vierwaldstaettersee
451315,Flüeli - Sachseln,1 - easy,Snowshoe,6.65,02:44,259,471,982.0,2,2,luzern-vierwaldstaettersee
129177,Waldstätterweg Etappe 6: Bürgenstock - Beckenried,2 - medium,Hiking,13.66,04:00,477,433,1038.0,2,4,luzern-vierwaldstaettersee
205025,Hochdorf - Baldeggersee - Hitzkirch,0 - no rating,Hiking,10.3,02:39,70,464,531.0,0,0,luzern-vierwaldstaettersee
260849,Treschhütte SAC,2 - medium,Hiking,9.72,03:45,768,711,1475.0,3,3,luzern-vierwaldstaettersee
120933,Freiämterweg: Variante Lindenberg,3 - difficult,Hiking,20.84,05:15,548,491,843.0,2,5,luzern-vierwaldstaettersee
177097,Gerschnialp/Trauboden Engelberg,1 - easy,Mountainbike,6.05,01:01,314,997,1309.0,2,2,luzern-vierwaldstaettersee
71612,Panoramaweg March,2 - medium,Hiking,21.46,06:45,677,645,773.0,2,4,luzern-vierwaldstaettersee
120903,Habsburger Weg 6. Etappe: Bremgarten - Muri,2 - medium,Hiking,14.69,03:41,102,370,472.0,1,3,luzern-vierwaldstaettersee
245409,Alpenkranz 39. Etappe: Kröntenhütte - Schlossberglücke - Spannorthütte,3 - difficult,long-distance walking trail,8.0,05:40,966,1891,2824.0,5,4,luzern-vierwaldstaettersee
262273,Nordic - Walking Andermatt,2 - medium,Nordic Walking,10.64,02:50,505,1436,1885.0,2,3,luzern-vierwaldstaettersee
72170,Erlebnisweg Gersau,2 - medium,Thematic route,4.97,01:55,282,434,685.0,2,3,luzern-vierwaldstaettersee
288087,Grotzli Trail Fürenalp,1 - easy,Snowshoe,3.55,01:55,155,1787,1853.0,0,2,luzern-vierwaldstaettersee
619006,von Albert-Heim-Hütte via Nepali Highway und Sidelenhütte nach Furkapass,3 - difficult,long-distance walking trail,8.4,03:15,435,2429,2708.0,3,3,luzern-vierwaldstaettersee
120887,Erlebnis Wasserschloss: Brückenwanderung kurz,1 - easy,Hiking,7.47,01:51,33,329,362.0,1,2,luzern-vierwaldstaettersee
176930,Erlebnis-Route: Sempach-Ruswil-Sempach,2 - medium,Cycling,42.48,03:23,811,503,817.0,2,3,luzern-vierwaldstaettersee
120936,Freiämterweg: Muri - Bremgarten,2 - medium,Hiking,19.01,05:00,167,372,475.0,2,4,luzern-vierwaldstaettersee
219444,Bus and cable car to Bruesti and walk to Engelberg,3 - difficult,Hiking,21.97,07:00,836,997,2294.0,0,5,luzern-vierwaldstaettersee
434148,Rundwanderung um den Sarnersee,2 - medium,Hiking,20.65,05:32,289,469,755.0,2,3,luzern-vierwaldstaettersee
628710,Zell - Luthern,2 - medium,Hiking,12.41,03:45,384,588,911.0,0,3,luzern-vierwaldstaettersee
541491,WanderWunder Schwyz: Rundwanderung Etzel,1 - easy,Hiking,2.81,00:59,144,953,1097.0,2,2,luzern-vierwaldstaettersee
81220,5-Tagestour Gotthard Tunnel Trail,3 - difficult,long-distance walking trail,101.85,36:00,5684,294,2450.0,3,5,luzern-vierwaldstaettersee
132224,Marbachegg - Kemmeriboden,1 - easy,Hiking,8.14,02:30,227,972,1475.0,2,2,luzern-vierwaldstaettersee
972237,Tell-Trail Etappe 5: Stans-Engelberg,3 - difficult,Hiking,25.12,09:55,1501,995,2159.0,6,6,luzern-vierwaldstaettersee
586709,Zell - Willisau,2 - medium,Hiking,13.02,03:30,373,562,809.0,2,3,luzern-vierwaldstaettersee
279469,Spaziergang um den Rotsee,1 - easy,Hiking,7.11,01:51,4,420,461.0,1,1,luzern-vierwaldstaettersee
120930,Chriesiwäg - Von Obstgärten- Chriesi und Kirsch,1 - easy,Thematic route,6.04,01:45,133,354,492.0,0,2,luzern-vierwaldstaettersee
1041447,Schneeschuhtour Turren - Schönbüel,3 - difficult,Snowshoe,7.96,03:35,544,1512,2012.0,2,5,luzern-vierwaldstaettersee
1002829,Wanderung auf den Giswilerstock,1 - easy,Hiking,4.33,01:40,267,1552,1818.0,2,1,luzern-vierwaldstaettersee
132286,BUIRÄBÄHNLI SAFARI Etappe 2,3 - difficult,Thematic route,13.0,05:45,1395,886,2182.0,2,6,luzern-vierwaldstaettersee
887922,190903 Rigi Scheidegg Rigi Kaltbad  6-5 km  + 164 m  -373 m,2 - medium,Hiking,12.9,-,261,1427,1637.0,2,2,luzern-vierwaldstaettersee
72858,Via Gottardo: Erstfeld - Göschenen,3 - difficult,Hiking,22.76,07:30,950,470,1112.0,2,5,luzern-vierwaldstaettersee
177012,Energiegeladen durch Entlebuch,2 - medium,Cycling,36.7,02:53,855,519,1021.0,3,3,luzern-vierwaldstaettersee
613175,Waldstätterweg Gersau - Vitznau,1 - easy,Hiking,7.04,02:16,259,435,657.0,1,2,luzern-vierwaldstaettersee
208234,Im Wanderschuh zum Älplerrendez-vous - Etappe 2,2 - medium,Hiking,8.26,02:36,224,885,1451.0,0,4,luzern-vierwaldstaettersee
159606,Maighelspass,3 - difficult,Mountainbike,39.62,05:26,1527,1436,2422.0,5,5,luzern-vierwaldstaettersee
761087,Chatzäbalmäli-Trail,2 - medium,Mountainbike,8.56,01:00,298,997,1260.0,3,2,luzern-vierwaldstaettersee
341383,Luzerner Kapellenweg,2 - medium,Thematic route,21.71,05:39,180,517,744.0,0,4,luzern-vierwaldstaettersee
348148,Trübsee (Obertrübsee-Hüethütte-Trübsee Station),1 - easy,Winter hiking,3.06,01:00,15,1761,1796.0,2,2,luzern-vierwaldstaettersee
368232,WanderWunder Schwyz: Rigi Burggeist,2 - medium,Hiking,9.78,04:00,668,974,1642.0,3,3,luzern-vierwaldstaettersee
98901,Bike-Tour 404: Gitschital-Bike,2 - medium,Mountainbike,24.16,04:14,916,434,1301.0,2,4,luzern-vierwaldstaettersee
231130,Hoch-Ybrig Bike - SchweizMobil Route 967,3 - difficult,Mountainbike,54.44,04:30,1572,881,1764.0,6,5,luzern-vierwaldstaettersee
95922,Muotathal - Rundroute Guggeli,1 - easy,Snowshoe,2.95,01:30,162,610,772.0,1,2,luzern-vierwaldstaettersee
190959,Familienwanderung Albert-Heim-Hütte,2 - medium,Thematic route,7.29,02:44,480,2101,2584.0,3,4,luzern-vierwaldstaettersee
693236,Drei-Seen-Tour (Luzern-Brunnen-Sattel-Ägeri-Zug-Luzern),2 - medium,Racing,106.18,06:01,930,412,818.0,0,4,luzern-vierwaldstaettersee
450301,Biketour Furka Höhenweg (Urschner Höhenweg),0 - no rating,Mountainbike,33.01,05:00,1093,1430,2309.0,0,0,luzern-vierwaldstaettersee
491817,Rundweg Dreiwässern,1 - easy,Hiking,5.53,01:29,91,751,840.0,0,2,luzern-vierwaldstaettersee
616552,Klettersteige Brunnistöckli und Rigidalstock,3 - difficult,Via ferrata,6.0,05:00,960,1600,2593.0,4,4,luzern-vierwaldstaettersee
447808,Über die Klostermatte bis Horbis,1 - easy,Winter hiking,3.12,00:56,130,1000,1130.0,0,2,luzern-vierwaldstaettersee
132222,Schüpfheimer Panoramatour,2 - medium,Mountainbike,26.69,02:30,921,686,1151.0,3,3,luzern-vierwaldstaettersee
177637,Von Risch nach Immensee durch die Hohle Gasse,1 - easy,Hiking,10.68,02:37,209,417,497.0,4,2,luzern-vierwaldstaettersee
257150,Obwaldner Höhenweg: Etappe 3,2 - medium,Hiking,7.34,02:27,34,1001,2040.0,3,4,luzern-vierwaldstaettersee
257133,Langis - Rickhubel,2 - medium,Snowshoe,8.36,03:35,500,1443,1943.0,3,3,luzern-vierwaldstaettersee
560191,Giswil-Grossteil Runde,0 - no rating,Running,10.27,01:34,109,470,579.0,0,0,luzern-vierwaldstaettersee
183256,Die Höllgrotten im Lorzetobel,1 - easy,Hiking,13.48,03:40,212,439,668.0,2,2,luzern-vierwaldstaettersee
248567,Andermatt - Nätschen,1 - easy,Winter hiking,5.83,01:48,413,1436,1848.0,0,2,luzern-vierwaldstaettersee
59842,Rundweg vom Ratzi über das Geissgrätli zum Kinzigpass,2 - medium,Hiking,8.93,03:30,646,1517,2125.0,3,3,luzern-vierwaldstaettersee
311541,Salhöhe nach Gipf-Oberfrick,2 - medium,Hiking,16.92,05:05,468,354,849.0,3,4,luzern-vierwaldstaettersee
248570,Andermatt - Hospental - Realp,2 - medium,Winter hiking,9.38,02:27,111,1430,1539.0,0,3,luzern-vierwaldstaettersee
894840,Nebel im Tal- Schnee auf den Bergen,2 - medium,Winter hiking,8.77,02:30,360,694,945.0,4,4,ostschweiz
195068,Tour de Thurgau (Weinfelden – Fischingen),3 - difficult,Cycling,109.83,07:45,800,386,625.0,4,5,ostschweiz
131494,Route des Staunens Flums,1 - easy,Hiking,5.01,01:30,71,435,492.0,1,1,ostschweiz
251375,Wanderung zum Muttsee,3 - difficult,Hiking,10.03,04:30,906,1871,2570.0,0,5,ostschweiz
336232,Etappe 16 Via Glaralpina - UNESCO Weltnaturerbe - aussergewöhnlich nah,3 - difficult,Hiking,17.81,08:15,1500,1256,2509.0,5,5,ostschweiz
238934,Rundwanderung Hemishofen (via Burg Hohenklingen),2 - medium,Hiking,14.58,04:45,463,415,613.0,3,4,ostschweiz
286188,Von Vättis zur Walsersiedlung St.Martin,2 - medium,Hiking,8.06,02:35,447,944,1351.0,2,3,ostschweiz
948833,Gluristal,1 - easy,Ski tour,9.33,02:05,648,892,2042.0,2,2,ostschweiz
131518,Walensee-Trail 474,2 - medium,Running,13.83,02:28,405,422,664.0,3,4,ostschweiz
238944,Schleitheimer Randenturm,2 - medium,Hiking,11.98,03:30,477,472,896.0,2,4,ostschweiz
219445,Walk to Elm,3 - difficult,Hiking,24.25,09:00,1292,968,2223.0,2,6,ostschweiz
559480,Die herbstliche Fülle des Altweibersommers,2 - medium,Hiking,8.74,02:46,420,668,856.0,3,3,ostschweiz
593361,Themenweg Wald,1 - easy,Thematic route,1.42,00:30,43,1339,1390.0,1,1,ostschweiz
276250,Schaffhausen - Stein am Rhein (Via Rhenana),2 - medium,Hiking,22.04,05:35,64,391,432.0,3,3,ostschweiz
318782,Thurgauer Thurweg (Weinfelden – Frauenfeld),3 - difficult,Hiking,23.98,05:45,30,388,444.0,3,6,ostschweiz
286205,Glattrüti,1 - easy,Hiking,4.17,01:18,147,904,1051.0,1,2,ostschweiz
292034,Radtour zu den UNESCO-Welterbestätten am Bodensee,2 - medium,Cycling,84.53,05:46,98,392,685.0,0,3,ostschweiz
250442,Panoramaweg Lustdorf – Lustdorf,1 - easy,Hiking,13.34,03:45,300,515,696.0,2,2,ostschweiz
264873,DenkWeg Glarus Nord,1 - easy,Thematic route,4.76,01:29,119,633,739.0,1,1,ostschweiz
130710,Thurgauer Rundwanderweg (Bischofszell – Hauptwil),1 - easy,Hiking,2.8,00:45,110,506,614.0,1,2,ostschweiz
1038359,Kleine Vorderland Rundtour,1 - easy,Mountainbike,13.73,01:55,442,775,1098.0,2,2,ostschweiz
251374,Fridolinshütte-Claridenhütte (2-Tages-Tour),3 - difficult,Hiking,21.13,10:29,2230,803,2537.0,0,5,ostschweiz
966503,Schlittelweg Stoss - Altstätten,0 - no rating,Sledge,4.43,00:50,0,463,947.0,0,0,ostschweiz
131402,Lüsis Bike Nr. 475,2 - medium,Mountainbike,6.42,02:00,870,425,1272.0,3,2,ostschweiz
131538,Alp- und Kulturweg Schrina,2 - medium,Thematic route,7.75,03:45,565,1280,1717.0,0,3,ostschweiz
205033,Klimahörpfad St.Gallen,1 - easy,Thematic route,5.47,02:00,3,569,685.0,0,2,ostschweiz
131474,Heidiland Wander Tour 3: Flumserberg - Kleinberg,3 - difficult,Hiking,15.08,05:15,856,961,1814.0,2,5,ostschweiz
286190,Mapragg Stausee,1 - easy,Hiking,9.34,02:43,241,766,975.0,2,2,ostschweiz
354745,Rundtour Palfries - Sennis,2 - medium,Hiking,15.6,05:15,611,1399,1803.0,3,4,ostschweiz
286174,Alp Maton - Chimmispitz,2 - medium,Hiking,14.11,04:24,612,1189,1802.0,2,3,ostschweiz
147768,5-Seen-Wanderung Pizol,2 - medium,Hiking,9.96,04:30,534,1858,2507.0,3,4,ostschweiz
848632,Holzweg,2 - medium,Hiking,6.73,03:00,236,784,954.0,3,3,ostschweiz
110700,Gufelstock- 2436 m,0 - no rating,Hiking,29.64,13:30,2230,519,2435.0,0,0,ostschweiz
277588,Tourenski-Angebot am Abend,2 - medium,Ski tour,4.84,02:00,527,1245,1772.0,0,3,ostschweiz
130827,Flawil - Magdenau - Tufertschwil - Lütisburg,2 - medium,Hiking,12.44,04:00,379,549,855.0,2,4,ostschweiz
130737,Panoramarundweg Homburg,1 - easy,Hiking,5.09,01:15,100,653,717.0,1,1,ostschweiz
613171,Genuss-Tour Goldingertal,1 - easy,Cycling,17.83,01:28,314,585,835.0,1,1,ostschweiz
82335,ViaRhenana: von Stein am Rhein nach Steckborn,2 - medium,Hiking,16.87,04:30,400,394,591.0,3,3,ostschweiz
277889,Winterwanderweg Tannenboden- Seebenalp,2 - medium,Winter hiking,3.82,01:30,328,1387,1656.0,3,3,ostschweiz
202597,Herzroute Wattwil - Herisau,3 - difficult,Cycling,54.37,04:07,942,550,895.0,5,5,ostschweiz
131542,Warmes Wasser in düsterer Schlucht,2 - medium,Hiking,6.94,02:02,70,517,827.0,2,4,ostschweiz
278067,Rundweg Matt,1 - easy,Winter hiking,3.25,01:00,132,900,985.0,2,2,ostschweiz
940342,Ortstockhaus - Chatzenstafel,1 - easy,Snowshoe,1.18,00:30,16,1659,1772.0,0,2,ostschweiz
795169,Rossweidhöchi,3 - difficult,Mountainbike,37.56,04:30,1508,418,1424.0,4,5,ostschweiz
179286,Segnespass,2 - medium,Hiking,17.37,06:33,1111,1099,2627.0,2,4,ostschweiz
297002,Am Klöntaler See,0 - no rating,Hiking,13.35,03:45,145,456,878.0,0,0,ostschweiz
175673,Gufelstock,3 - difficult,Hiking,16.65,07:15,1627,632,2429.0,4,6,ostschweiz
174715,Höhenweg Obererbs - Ämpächli,1 - easy,Hiking,5.69,01:42,135,1478,1692.0,1,1,ostschweiz
251393,Wanderung zum Nussbüel,1 - easy,Hiking,3.63,01:00,97,1206,1267.0,0,1,ostschweiz
209114,Hasenboden Höhenweg – Hoch über dem Walensee,1 - easy,Hiking,5.99,02:00,210,909,1499.0,2,2,ostschweiz
229081,Täuferweg (Merishausen - Zelgli),2 - medium,Hiking,5.67,01:45,335,534,869.0,0,3,ostschweiz
839114,Hüttenwanderung Sardonahütte SAC,2 - medium,Hiking,26.23,09:25,1561,1344,2415.0,3,4,ostschweiz
643465,Steiner Grenz- und Brückenwanderung,0 - no rating,Hiking,11.53,03:53,534,596,816.0,0,0,ostschweiz
130581,Mostindien-Tour (Weinfelden – Romanshorn),1 - easy,Cycling,33.75,02:15,100,399,530.0,2,2,ostschweiz
130832,Diepoldsau - Alter Rhein - Diepoldsau,2 - medium,Hiking,12.22,03:30,19,407,421.0,1,3,ostschweiz
156910,Appenzellerweg: Wattwil - Einsiedeln,3 - difficult,Cycling,44.75,04:33,1082,406,990.0,5,4,ostschweiz
336264,Etappe 17 Via Glaralpina - Chüebüch und Schoggigrat - süsse Versuchung für Bergwanderer,3 - difficult,Hiking,14.0,06:00,950,1389,2435.0,5,5,ostschweiz
682761,Kulinarik-Tour Bad Ragaz - Walensee (E-Bike),2 - medium,Cycling,37.56,03:00,238,423,716.0,2,4,ostschweiz
172643,Bluescht-Velotour Thurgau,1 - easy,Cycling,35.74,02:30,200,397,594.0,2,2,ostschweiz
131546,Sardona-Welterbe-Weg Nr. 73- 3. Etappe,3 - difficult,long-distance walking trail,15.99,05:30,544,998,2393.0,3,5,ostschweiz
130804,St. Gallen - Mörschwil - Horn,1 - easy,Hiking,10.81,03:30,82,402,703.0,1,2,ostschweiz
118091,Durch den Reiat von Herblingen nach Thayngen,2 - medium,Hiking,18.01,05:00,370,424,739.0,3,3,ostschweiz
71488,Route Neuhausen am Rheinfall – Neunkirch,2 - medium,Hiking,14.82,04:02,296,377,655.0,3,3,ostschweiz
130549,Thurgauer Fabelweg,1 - easy,Thematic route,11.23,03:00,170,399,576.0,1,2,ostschweiz
130721,Thurgauer Rundwanderweg (Altnau – Siegershausen),1 - easy,Hiking,10.99,02:45,160,409,571.0,2,2,ostschweiz
523270,Mädems Trail,2 - medium,Snowshoe,7.48,03:30,400,1427,1785.0,0,3,ostschweiz
131558,Sardona-Welterbe-Weg Nr. 73- 2. Etappe,3 - difficult,long-distance walking trail,12.09,05:30,939,1765,2420.0,3,5,ostschweiz
130847,St. Margrethen - Steiniger Tisch - Rheineck,2 - medium,Hiking,14.74,05:00,451,398,572.0,2,4,ostschweiz
238961,Blauburgunderpfad,1 - easy,Hiking,3.98,01:00,119,423,547.0,2,2,ostschweiz
110698,Panixerpass- 2407 m,0 - no rating,Hiking,23.94,08:00,1725,973,2623.0,0,0,ostschweiz
