title,difficulty,sport,length,time,climb,minmax,technique,fitness,ID
['Rätikon Trail'],['difficult'],['Trailrunning'],32.63km,06:46h,"1,896hm","1,423 - 2,330m",rating-4,rating-5,422484
['Olympia Flow Trail'],['medium'],['Mountainbike'],4.35km,00:20h,5hm,"2,015 - 2,488m",rating-4,rating-2,132375
['Easy Trapper'],['medium'],['Snowshoe'],2.32km,00:50h,40hm,"1,825 - 1,862m",rating-2,rating-3,98023
['Talwanderung Egschisee - Sculms - Versam'],['medium'],['Hiking'],27.92km,08:46h,693hm,"723 - 1,230m",rating-2,rating-4,132757
['FLI - DW - Swiss Grand Canyon - Flims - Station Versam Safien - Station Trin - Tamins'],[],['Hiking'],19.15km,05:17h,169hm,"590 - 1,105m",rating-,rating-0,505357
['Felsberger Älpli - Kunkelspass'],['difficult'],['Hiking'],26.04km,07:30h,"1,580hm","565 - 2,080m",rating-3,rating-5,42587
['Sent – Mot Spadla – Piz Spadla – Alp Spadla (Rundweg)'],['difficult'],['Hiking'],22.49km,10:00h,"1,492hm","1,435 - 2,921m",rating-5,rating-6,52756
['Thusis – Glaspass – Thusis'],['medium'],['Cycling'],36.12km,04:48h,"1,659hm","679 - 1,865m",rating-3,rating-3,287655
['Kulturwanderung: Litzirüti - Arosa'],['easy'],['Thematic route'],3.62km,01:30h,240hm,"1,451 - 1,691m",rating-,rating-2,749236
['Bike Tour vom Berninapass nach Poschiavo (Poschiavino Trail)'],['medium'],['Mountainbike'],19.99km,01:50h,171hm,"1,011 - 2,327m",rating-3,rating-4,1002839
['Val Roseg - Tschierva Hütte'],['medium'],['Hiking'],5.08km,02:02h,587hm,"1,999 - 2,586m",rating-2,rating-4,132247
['Hinauf aufs St. Antönier Joch!'],['medium'],['Hiking'],15.97km,05:55h,"1,156hm","1,420 - 2,478m",rating-3,rating-4,118096
['Via Francisca: Maienfeld - Chur'],['difficult'],['Pilgrimage'],25.38km,06:53h,480hm,514 - 753m,rating-,rating-5,156878
['Chantarella - Salastrains - El Paradiso'],['easy'],['Winter hiking'],2.82km,00:54h,206hm,"2,005 - 2,183m",rating-,rating-2,132385
"['Fanezfurgga, 2580 m']",['medium'],['Hiking'],11.41km,05:15h,738hm,"1,613 - 2,582m",rating-4,rating-4,110615
['MTB Family: Tschamut– Disentis'],['easy'],['Mountainbike'],17.19km,03:00h,230hm,"1,130 - 1,699m",rating-1,rating-2,91491
['Sulzfluh (Rätikon Ost)'],['medium'],['Climbing'],3.15km,01:30h,516hm,"1,624 - 2,126m",rating-,rating-4,137081
['Alp Nadéls mit Weitblick'],['difficult'],['Hiking'],17.89km,06:15h,955hm,"1,233 - 1,987m",rating-2,rating-5,132903
['Endurotour Antennatrail Brambrüesch'],['medium'],['Mountainbike'],11km,01:00h,183hm,"592 - 1,764m",rating-4,rating-2,83612
['751 Panoramaweg Scharmoin'],['medium'],['Hiking'],18.33km,05:43h,690hm,"1,475 - 2,023m",rating-3,rating-3,80500
['Kurz aber aussichtsreich: Lavin – Guarda'],['easy'],['Hiking'],4km,01:30h,255hm,"1,418 - 1,655m",rating-2,rating-2,79473
['207 Mittelberg Parpan'],['medium'],['Winter hiking'],7.03km,02:20h,177hm,"1,492 - 1,672m",rating-,rating-3,13531
"['Fanezfurgga, 2580 m']",['medium'],['Hiking'],11.41km,05:15h,738hm,"1,613 - 2,582m",rating-4,rating-4,110615
['Via Sett 4: Über den Septimerpass'],['medium'],['Thematic route'],13.43km,03:10h,557hm,"1,460 - 2,320m",rating-3,rating-4,43379
['610 Curaglia- Tegia Nova- Platta'],['difficult'],['Snowshoe'],8.77km,05:00h,605hm,"1,282 - 1,866m",rating-3,rating-5,76707
['Cavorgia - Segnas'],['medium'],['Snowshoe'],8.93km,03:30h,488hm,"1,210 - 1,627m",rating-2,rating-3,57507
['Lavin - Giarsun - Guarda Bahnhof'],['easy'],['Winter hiking'],3.95km,01:15h,106hm,"1,367 - 1,440m",rating-2,rating-1,66061
['Tamboboden (Splügen)'],['easy'],['Winter hiking'],3.53km,01:00h,19hm,"1,455 - 1,475m",rating-,rating-2,129825
['Pazolastock / Piz Nurschalas'],['medium'],['Ski tour'],9.61km,02:45h,706hm,"1,630 - 2,712m",rating-3,rating-2,65768
['230 Edelweiss-Rundweg'],['easy'],['Winter hiking'],4.97km,01:30h,125hm,"1,574 - 1,713m",rating-2,rating-2,90681
['Berggasthaus Heimeli - Sapün - Langwies'],['medium'],['Sledge'],5km,00:25h,41hm,"1,375 - 1,832m",rating-2,rating-3,98062
['St. Antönien - Pany Waldtrail (markierter Trail Nr. 9)'],['easy'],['Snowshoe'],7.24km,02:45h,152hm,"1,319 - 1,484m",rating-1,rating-2,95964
['Steinbock-Promenade'],['easy'],['Thematic route'],1.24km,00:20h,28hm,"1,856 - 1,895m",rating-1,rating-2,131021
['Rundwanderweg Klosters Etappe 8 - Saas - Bad Serneus'],['easy'],['Hiking'],6.5km,01:55h,141hm,"897 - 1,038m",rating-1,rating-1,641938
['Kloster St. Johann – Clüs - Fradetsch – Kloster St. Johann'],['easy'],['Winter hiking'],3.49km,01:00h,71hm,"1,226 - 1,296m",rating-2,rating-1,67720
['Abenteuer- und Kulturweg – «Puntins Ots Uina»'],['medium'],['Thematic route'],6.29km,03:00h,591hm,"1,109 - 1,546m",rating-3,rating-3,56399
['Vorab Trail  (247)'],['difficult'],['Mountainbike'],31.87km,04:30h,"1,655hm","1,081 - 2,566m",rating-4,rating-6,132207
['GPS Brambrüesch-Pradaschier (ohne Dreibündenstein - kleine Route)'],['easy'],['Hiking'],9.65km,03:14h,394hm,"1,210 - 1,829m",rating-2,rating-1,87983
['Hängebrückenweg Val Sinestra – Zuort  – Griosch – Vnà'],['medium'],['Hiking'],11.04km,04:15h,529hm,"1,472 - 1,910m",rating-3,rating-4,72302
['FLI-HDW - Conn - Il Spir'],[],['Hiking'],7.11km,02:30h,202hm,"959 - 1,102m",rating-,rating-0,586348
['Lavin - Sagliains (retour)'],['easy'],['Winter hiking'],2.95km,01:00h,113hm,"1,421 - 1,478m",rating-1,rating-1,66039
['Kesch-Trek Etappe 3'],['medium'],['Hiking'],14.06km,05:10h,970hm,"1,952 - 2,871m",rating-,rating-4,108432
['Steinbock-Promenade'],['easy'],['Winter hiking'],1.45km,00:25h,30hm,"1,831 - 1,895m",rating-,rating-2,301419
['STM-DW - Fuorcla Valetta'],[],['Hiking'],17.85km,06:16h,"1,086hm","1,772 - 2,860m",rating-,rating-0,619485
['FLI-HDW - Falera dorp'],[],['Hiking'],3.36km,01:00h,84hm,"1,200 - 1,248m",rating-,rating-0,586357
['Davos Klosters E-Bike Hütten-Tour (Gesamttour)'],['difficult'],['Cycling'],128.48km,22:42h,"5,016hm","997 - 2,606m",rating-4,rating-6,511801
['Naraus - Startgels - Runcahöhe - Flims'],['easy'],['Winter hiking'],8km,02:00h,6hm,"1,081 - 1,840m",rating-2,rating-2,166310
['Hüttentour Rätikon Süd - Carschinahütte bis Tilisunahütte'],['medium'],['Hiking'],6.15km,02:35h,250hm,"2,027 - 2,234m",rating-,rating-3,777845
['Rund um den Piz Lagalb'],['medium'],['Trailrunning'],13.14km,02:16h,395hm,"2,092 - 2,486m",rating-3,rating-4,131022
['Val Mora – Ein Gefühl der kanadischen Wildnis'],['medium'],['Mountainbike'],23.2km,03:30h,553hm,"1,378 - 2,335m",rating-3,rating-4,178186
['Naturkundlicher Wanderweg Isel'],['easy'],['Thematic route'],5.23km,01:25h,67hm,"1,607 - 1,686m",rating-1,rating-1,252549
['Madrisa Rundtour'],['medium'],['Ski tour'],24.94km,07:20h,"2,776hm","1,137 - 2,615m",rating-3,rating-3,501607
['Val da Camp - Kurz Version'],['medium'],['long-distance walking trail'],5.32km,01:49h,260hm,"2,030 - 2,265m",rating-,rating-3,503815
['Disentis - Cavardiras - Cupadials - Sumvitg'],['easy'],['Hiking'],13.7km,03:00h,140hm,"935 - 1,140m",rating-1,rating-1,7507
['Rundtour Libi'],['difficult'],['Hiking'],28.3km,08:00h,"1,168hm","922 - 2,001m",rating-2,rating-6,129879
['Rundwanderung Vella - Triel - Vella'],['easy'],['Hiking'],6km,02:10h,368hm,"1,241 - 1,609m",rating-1,rating-2,167064
['Madrisa Trail - Panoramatrail T24'],['medium'],['Trailrunning'],23.53km,04:42h,"1,016hm","968 - 1,366m",rating-3,rating-4,406306
['Familienwanderung  Disentis - Cumpadials'],['easy'],['Hiking'],8.7km,02:45h,231hm,"935 - 1,138m",rating-1,rating-1,53420
['Vorderalp'],['difficult'],['Hiking'],16.99km,05:32h,813hm,"1,324 - 2,113m",rating-,rating-5,655188
['Grottenstein - mystische Burgruine'],['easy'],['Hiking'],2.85km,01:15h,268hm,567 - 835m,rating-2,rating-2,226374
['Bornengo - Trail'],['difficult'],['Trailrunning'],26.37km,05:40h,"1,572hm","1,910 - 2,741m",rating-4,rating-5,478174
['Rundwanderweg Klosters Etappe 4 -Alpenrundtour'],['easy'],['Hiking'],8.01km,02:10h,118hm,"1,274 - 1,390m",rating-2,rating-2,641935
['Mountainbike Tour von Sent nach Tschlin und wieder zurück'],['difficult'],['Mountainbike'],33.22km,04:30h,"1,273hm","1,054 - 1,518m",rating-3,rating-5,79230
"[""Senda d'art - Kunst am Rhein""]",['easy'],['Hiking'],4km,01:00h,20hm,846 - 864m,rating-1,rating-1,163328
['Ftan - Mot Morel - Nalains (RW)'],['medium'],['Winter hiking'],5.49km,02:15h,181hm,"1,637 - 1,778m",rating-3,rating-2,69125
['801 A la riva dal Rom – an den Ufern des Rom'],['medium'],['Thematic route'],25.05km,04:00h,418hm,"1,226 - 1,747m",rating-2,rating-3,53019
['87 Via Engiadina: Etappe 2 Silvaplana-Celerina (Marguns)'],['medium'],['Hiking'],14.69km,05:05h,882hm,"1,810 - 2,558m",rating-2,rating-4,132269
['2-Tagestour T4 Pass Nalps - Cadlimohütte'],['difficult'],['High tour'],27.42km,11:00h,"1,478hm","1,910 - 2,725m",rating-,rating-5,89626
['Bündner Rigi (E-Mountainbike)'],['medium'],['Cycling'],44.99km,04:40h,"1,443hm","698 - 1,720m",rating-1,rating-4,338394
['Radweg 21'],['medium'],['Cycling'],48.33km,03:00h,780hm,"481 - 1,198m",rating-2,rating-4,132505
['rhiienergie Trail Tamins'],['medium'],['Nordic Walking'],7.21km,01:52h,270hm,607 - 823m,rating-2,rating-3,163576
"[""Col d'Anzana Vivabike Version""]",[],['Mountainbike'],23.2km,03:43h,"1,046hm","428 - 2,223m",rating-,rating-0,332304
['Heinzenberger Dörferroute'],['medium'],['Mountainbike'],30.04km,03:00h,754hm,"622 - 1,249m",rating-3,rating-3,129857
['FLI-MTB - Rheinschlucht'],[],['Mountainbike'],19.62km,02:41h,557hm,"689 - 1,169m",rating-,rating-0,478167
['Familien: Flow Tour'],['easy'],['Mountainbike'],5.63km,01:15h,312hm,"1,743 - 2,054m",rating-2,rating-2,486938
['Meierhof - Misanenga - Affeier - Markal - Pilavarda - Huot - Meierhof'],['medium'],['Winter hiking'],12.3km,03:15h,400hm,"1,195 - 1,384m",rating-2,rating-3,297049
['Trin Mulin - Conn'],['easy'],['Winter hiking'],3.9km,01:35h,189hm,786 - 975m,rating-2,rating-2,505169
['Kapellen und Kirchen in Disentis'],['medium'],['Hiking'],9.02km,02:45h,276hm,"1,111 - 1,330m",rating-1,rating-3,84253
"['Engadin St. Moritz Ultraks Trail ""46K""']",['difficult'],['Trailrunning'],46.4km,-,"3,019hm","1,757 - 2,747m",rating-6,rating-6,74496
['Poschiavo - San Romerio - Viano'],[],['Hiking'],16.07km,05:42h,940hm,"1,008 - 1,849m",rating-,rating-0,491812
['Samnaun Dorf - Motta Saltuorn - Val Motnaida (W6)'],['medium'],['Winter hiking'],5.9km,02:21h,322hm,"1,843 - 2,165m",rating-3,rating-3,71175
['Rundwanderweg Gotschnagrat'],['easy'],['Winter hiking'],2.3km,00:50h,55hm,"2,264 - 2,309m",rating-,rating-2,1000707
['Chur – Ilanz'],['medium'],['Cycling'],49.92km,04:48h,"1,249hm","559 - 1,581m",rating-3,rating-3,287652
['Sertig Dörfli - Wasserfall'],['easy'],['Hiking'],3.82km,01:00h,54hm,"1,856 - 1,904m",rating-1,rating-1,339424
['Path with flowers - discover over 30 types of flowers'],['easy'],['Thematic route'],1.85km,01:00h,70hm,"1,688 - 1,742m",rating-1,rating-1,22074
['207 Mittelberg Parpan'],['medium'],['Winter hiking'],7.03km,02:20h,177hm,"1,492 - 1,672m",rating-,rating-3,13531
['STM-HDW - Maloja - Grevasalvas'],['easy'],['Hiking'],5.35km,02:05h,229hm,"1,800 - 2,039m",rating-2,rating-2,127452
['STM-WEX - Fextal'],['medium'],['Hiking'],7.62km,02:45h,39hm,"1,806 - 2,353m",rating-3,rating-3,109801
['Helsana Trail Chur: Kleiner Trail'],['easy'],['Running'],4.14km,00:40h,77hm,663 - 739m,rating-,rating-2,163571
['E-Bike: Sapün Runde'],['medium'],['Mountainbike'],24.88km,03:45h,"1,031hm","1,261 - 1,832m",rating-2,rating-4,487910
['Plam las Plattas - Red Track'],['medium'],['Ski tour'],2.57km,01:40h,425hm,"1,792 - 2,217m",rating-3,rating-3,278547
['Vallada (All Mountain)'],['easy'],['Mountainbike'],32.53km,03:45h,713hm,"697 - 1,285m",rating-2,rating-2,548327
['Durch die Zauberlandschaft der Ruinaulta'],['medium'],['Hiking'],13.01km,03:30h,483hm,"619 - 1,117m",rating-3,rating-3,49145
['Wergenstein - Cufercalhütte (1. Etappe)'],['difficult'],['Hiking'],13.43km,05:00h,"1,164hm","1,487 - 2,588m",rating-2,rating-5,129934
['Scuol – Sur En'],['easy'],['Winter hiking'],6.36km,01:30h,43hm,"1,112 - 1,201m",rating-1,rating-1,67770
['Vnà - Zuort (retour)'],['easy'],['Winter hiking'],9.55km,03:20h,225hm,"1,617 - 1,741m",rating-2,rating-2,61021
['Rundwanderung: Trin Porclis'],['easy'],['Hiking'],4.6km,01:15h,104hm,779 - 867m,rating-1,rating-2,132196
['35.19 Walserweg Graubünden Etappe 19: St. Antönien - Brand (AT)'],['medium'],['long-distance walking trail'],20.08km,07:00h,570hm,"1,032 - 2,324m",rating-3,rating-4,41295
['San Bernardino - Pass di Passit - Rossa'],['medium'],['Hiking'],14.65km,05:15h,483hm,"1,076 - 2,083m",rating-4,rating-4,82300
['rhiienergie Trail Bonaduz'],['medium'],['Nordic Walking'],10.01km,02:10h,130hm,651 - 738m,rating-2,rating-3,163565
['Piz Beverin'],['medium'],['Hiking'],16.19km,07:00h,"1,480hm","1,539 - 2,998m",rating-3,rating-4,129871
['Sentiero Segantini'],['easy'],['Thematic route'],5.19km,01:30h,101hm,"1,797 - 1,861m",rating-2,rating-2,167477
['Piz Turba und der Forcellina -Übergang'],['difficult'],['Hiking'],9.96km,08:30h,"1,560hm","1,460 - 3,011m",rating-4,rating-5,141140
"['87 Via Engiadina: Etappe 11, Sent – Tschlin']",['medium'],['Hiking'],16.48km,06:30h,553hm,"1,430 - 1,803m",rating-3,rating-3,69984
['By cable railway to Ludere Egg and across shady forest down to Fanas.'],['easy'],['Hiking'],16.58km,03:30h,340hm,"908 - 2,037m",rating-2,rating-2,35159
['Kesch-Trek Etappe 4'],['medium'],['Hiking'],20.3km,07:10h,104hm,"1,361 - 2,594m",rating-,rating-4,108431
['Caumasee'],['easy'],['Mountainbike'],11.97km,01:33h,319hm,"846 - 1,094m",rating-2,rating-2,175545
['Ofen: Gesicherte Skitour'],['medium'],['Ski tour'],4.56km,01:55h,679hm,"2,129 - 2,808m",rating-,rating-3,916108
['Scuoler Brunnentour'],['easy'],['Hiking'],3.11km,01:00h,122hm,"1,196 - 1,314m",rating-1,rating-1,279713
['Alpleben Somtgant-Radons (Kinderwagengerecht)'],['easy'],['Thematic route'],6.5km,01:51h,115hm,"1,867 - 2,218m",rating-1,rating-2,137232
"[""Scuol – Chamonna Lischana – Lais da Rims – Val d'Uina""]",['difficult'],['Hiking'],24.62km,11:45h,"1,836hm","1,126 - 2,977m",rating-6,rating-6,278917
['Rundwanderung: Falera-Curnius-Alp Dadens-Falera'],['medium'],['Hiking'],10.79km,03:41h,610hm,"1,199 - 1,809m",rating-1,rating-4,132188
['Val Roseg'],['easy'],['Trailrunning'],8.46km,01:20h,136hm,"1,774 - 1,910m",rating-1,rating-2,131027
['Felsberger Älpli - Kunkelspass'],['difficult'],['Hiking'],26.04km,07:30h,"1,580hm","565 - 2,080m",rating-3,rating-5,42587
['Fuorntal: Entlang dem wilden Bergbach'],['medium'],['Hiking'],5.18km,01:51h,175hm,"1,794 - 1,968m",rating-3,rating-1,108502
['Via Bregaglia 1. Etappe: Maloja - Vicosoprano'],['medium'],['Hiking'],11.31km,03:20h,55hm,"1,063 - 1,860m",rating-3,rating-3,107905
['Auf dem Walserweg nach Langwies'],['medium'],['Hiking'],16.13km,05:40h,244hm,"1,316 - 2,447m",rating-,rating-4,421203
